operation_id,work_order_id,sequence,machine_id,processing_time_min,planned_start,planned_end,provenance,seed_operation_id,generation_seed
DT-WO-01268-OP-004,DT-WO-01268,4,M-01,25,2026-07-31T11:36:00+00:00,2026-07-31T12:01:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01268-OP-005,DT-WO-01268,5,M-03,60,2026-07-31T11:39:00+00:00,2026-07-31T12:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01268-OP-006,DT-WO-01268,6,M-04,90,2026-07-31T11:42:00+00:00,2026-07-31T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01268-OP-007,DT-WO-01268,7,M-04,90,2026-07-31T11:45:00+00:00,2026-07-31T13:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01269-OP-001,DT-WO-01269,1,M-01,30,2026-07-31T11:48:00+00:00,2026-07-31T12:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01269-OP-002,DT-WO-01269,2,M-03,60,2026-07-31T11:51:00+00:00,2026-07-31T12:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01269-OP-003,DT-WO-01269,3,M-06,20,2026-07-31T11:54:00+00:00,2026-07-31T12:14:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01269-OP-004,DT-WO-01269,4,M-01,25,2026-07-31T11:57:00+00:00,2026-07-31T12:22:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01269-OP-005,DT-WO-01269,5,M-03,60,2026-07-31T12:00:00+00:00,2026-07-31T13:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01269-OP-006,DT-WO-01269,6,M-04,90,2026-07-31T12:03:00+00:00,2026-07-31T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01269-OP-007,DT-WO-01269,7,M-04,90,2026-07-31T12:06:00+00:00,2026-07-31T13:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01270-OP-001,DT-WO-01270,1,M-01,30,2026-07-31T12:09:00+00:00,2026-07-31T12:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01270-OP-002,DT-WO-01270,2,M-03,60,2026-07-31T12:12:00+00:00,2026-07-31T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01270-OP-003,DT-WO-01270,3,M-06,20,2026-07-31T12:15:00+00:00,2026-07-31T12:35:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01270-OP-004,DT-WO-01270,4,M-01,25,2026-07-31T12:18:00+00:00,2026-07-31T12:43:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01270-OP-005,DT-WO-01270,5,M-03,60,2026-07-31T12:21:00+00:00,2026-07-31T13:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01270-OP-006,DT-WO-01270,6,M-04,90,2026-07-31T12:24:00+00:00,2026-07-31T13:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01270-OP-007,DT-WO-01270,7,M-04,90,2026-07-31T12:27:00+00:00,2026-07-31T13:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01271-OP-001,DT-WO-01271,1,M-01,30,2026-07-31T12:30:00+00:00,2026-07-31T13:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01271-OP-002,DT-WO-01271,2,M-03,60,2026-07-31T12:33:00+00:00,2026-07-31T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01271-OP-003,DT-WO-01271,3,M-06,20,2026-07-31T12:36:00+00:00,2026-07-31T12:56:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01271-OP-004,DT-WO-01271,4,M-01,25,2026-07-31T12:39:00+00:00,2026-07-31T13:04:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01271-OP-005,DT-WO-01271,5,M-03,60,2026-07-31T12:42:00+00:00,2026-07-31T13:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01271-OP-006,DT-WO-01271,6,M-04,90,2026-07-31T12:45:00+00:00,2026-07-31T14:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01271-OP-007,DT-WO-01271,7,M-04,90,2026-07-31T12:48:00+00:00,2026-07-31T14:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01272-OP-001,DT-WO-01272,1,M-01,30,2026-07-31T12:51:00+00:00,2026-07-31T13:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01272-OP-002,DT-WO-01272,2,M-03,60,2026-07-31T12:54:00+00:00,2026-07-31T13:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01272-OP-003,DT-WO-01272,3,M-06,20,2026-07-31T12:57:00+00:00,2026-07-31T13:17:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01272-OP-004,DT-WO-01272,4,M-01,25,2026-07-31T13:00:00+00:00,2026-07-31T13:25:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01272-OP-005,DT-WO-01272,5,M-03,60,2026-07-31T13:03:00+00:00,2026-07-31T14:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01272-OP-006,DT-WO-01272,6,M-04,90,2026-07-31T13:06:00+00:00,2026-07-31T14:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01272-OP-007,DT-WO-01272,7,M-04,90,2026-07-31T13:09:00+00:00,2026-07-31T14:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01273-OP-001,DT-WO-01273,1,M-01,30,2026-07-31T13:12:00+00:00,2026-07-31T13:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01273-OP-002,DT-WO-01273,2,M-03,60,2026-07-31T13:15:00+00:00,2026-07-31T14:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01273-OP-003,DT-WO-01273,3,M-06,20,2026-07-31T13:18:00+00:00,2026-07-31T13:38:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01273-OP-004,DT-WO-01273,4,M-01,25,2026-07-31T13:21:00+00:00,2026-07-31T13:46:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01273-OP-005,DT-WO-01273,5,M-03,60,2026-07-31T13:24:00+00:00,2026-07-31T14:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01273-OP-006,DT-WO-01273,6,M-04,90,2026-07-31T13:27:00+00:00,2026-07-31T14:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01273-OP-007,DT-WO-01273,7,M-04,90,2026-07-31T13:30:00+00:00,2026-07-31T15:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01274-OP-001,DT-WO-01274,1,M-01,30,2026-07-31T13:33:00+00:00,2026-07-31T14:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01274-OP-002,DT-WO-01274,2,M-03,60,2026-07-31T13:36:00+00:00,2026-07-31T14:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01274-OP-003,DT-WO-01274,3,M-06,20,2026-07-31T13:39:00+00:00,2026-07-31T13:59:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01274-OP-004,DT-WO-01274,4,M-01,25,2026-07-31T13:42:00+00:00,2026-07-31T14:07:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01274-OP-005,DT-WO-01274,5,M-03,60,2026-07-31T13:45:00+00:00,2026-07-31T14:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01274-OP-006,DT-WO-01274,6,M-04,90,2026-07-31T13:48:00+00:00,2026-07-31T15:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01274-OP-007,DT-WO-01274,7,M-04,90,2026-07-31T13:51:00+00:00,2026-07-31T15:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01275-OP-001,DT-WO-01275,1,M-01,30,2026-07-31T13:54:00+00:00,2026-07-31T14:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01275-OP-002,DT-WO-01275,2,M-03,60,2026-07-31T13:57:00+00:00,2026-07-31T14:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01275-OP-003,DT-WO-01275,3,M-06,20,2026-07-31T14:00:00+00:00,2026-07-31T14:20:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01275-OP-004,DT-WO-01275,4,M-01,25,2026-07-31T14:03:00+00:00,2026-07-31T14:28:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01275-OP-005,DT-WO-01275,5,M-03,60,2026-07-31T14:06:00+00:00,2026-07-31T15:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01275-OP-006,DT-WO-01275,6,M-04,90,2026-07-31T14:09:00+00:00,2026-07-31T15:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01275-OP-007,DT-WO-01275,7,M-04,90,2026-07-31T14:12:00+00:00,2026-07-31T15:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01276-OP-001,DT-WO-01276,1,M-01,30,2026-07-31T14:15:00+00:00,2026-07-31T14:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01276-OP-002,DT-WO-01276,2,M-03,60,2026-07-31T14:18:00+00:00,2026-07-31T15:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01276-OP-003,DT-WO-01276,3,M-06,20,2026-07-31T14:21:00+00:00,2026-07-31T14:41:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01276-OP-004,DT-WO-01276,4,M-01,25,2026-07-31T14:24:00+00:00,2026-07-31T14:49:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01276-OP-005,DT-WO-01276,5,M-03,60,2026-07-31T14:27:00+00:00,2026-07-31T15:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01276-OP-006,DT-WO-01276,6,M-04,90,2026-07-31T14:30:00+00:00,2026-07-31T16:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01276-OP-007,DT-WO-01276,7,M-04,90,2026-07-31T14:33:00+00:00,2026-07-31T16:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01277-OP-001,DT-WO-01277,1,M-01,30,2026-07-31T14:36:00+00:00,2026-07-31T15:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01277-OP-002,DT-WO-01277,2,M-03,60,2026-07-31T14:39:00+00:00,2026-07-31T15:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01277-OP-003,DT-WO-01277,3,M-06,20,2026-07-31T14:42:00+00:00,2026-07-31T15:02:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01277-OP-004,DT-WO-01277,4,M-01,25,2026-07-31T14:45:00+00:00,2026-07-31T15:10:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01277-OP-005,DT-WO-01277,5,M-03,60,2026-07-31T14:48:00+00:00,2026-07-31T15:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01277-OP-006,DT-WO-01277,6,M-04,90,2026-07-31T14:51:00+00:00,2026-07-31T16:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01277-OP-007,DT-WO-01277,7,M-04,90,2026-07-31T14:54:00+00:00,2026-07-31T16:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01278-OP-001,DT-WO-01278,1,M-01,30,2026-07-31T14:57:00+00:00,2026-07-31T15:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01278-OP-002,DT-WO-01278,2,M-03,60,2026-07-31T15:00:00+00:00,2026-07-31T16:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01278-OP-003,DT-WO-01278,3,M-06,20,2026-07-31T15:03:00+00:00,2026-07-31T15:23:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01278-OP-004,DT-WO-01278,4,M-01,25,2026-07-31T15:06:00+00:00,2026-07-31T15:31:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01278-OP-005,DT-WO-01278,5,M-03,60,2026-07-31T15:09:00+00:00,2026-07-31T16:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01278-OP-006,DT-WO-01278,6,M-04,90,2026-07-31T15:12:00+00:00,2026-07-31T16:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01278-OP-007,DT-WO-01278,7,M-04,90,2026-07-31T15:15:00+00:00,2026-07-31T16:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01279-OP-001,DT-WO-01279,1,M-01,30,2026-07-31T15:18:00+00:00,2026-07-31T15:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01279-OP-002,DT-WO-01279,2,M-03,60,2026-07-31T15:21:00+00:00,2026-07-31T16:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01279-OP-003,DT-WO-01279,3,M-06,20,2026-07-31T15:24:00+00:00,2026-07-31T15:44:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01279-OP-004,DT-WO-01279,4,M-01,25,2026-07-31T15:27:00+00:00,2026-07-31T15:52:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01279-OP-005,DT-WO-01279,5,M-03,60,2026-07-31T15:30:00+00:00,2026-07-31T16:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01279-OP-006,DT-WO-01279,6,M-04,90,2026-07-31T15:33:00+00:00,2026-07-31T17:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01279-OP-007,DT-WO-01279,7,M-04,90,2026-07-31T15:36:00+00:00,2026-07-31T17:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01280-OP-001,DT-WO-01280,1,M-01,30,2026-07-31T15:39:00+00:00,2026-07-31T16:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01280-OP-002,DT-WO-01280,2,M-03,60,2026-07-31T15:42:00+00:00,2026-07-31T16:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01280-OP-003,DT-WO-01280,3,M-06,20,2026-07-31T15:45:00+00:00,2026-07-31T16:05:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01280-OP-004,DT-WO-01280,4,M-01,25,2026-07-31T15:48:00+00:00,2026-07-31T16:13:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01280-OP-005,DT-WO-01280,5,M-03,60,2026-07-31T15:51:00+00:00,2026-07-31T16:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01280-OP-006,DT-WO-01280,6,M-04,90,2026-07-31T15:54:00+00:00,2026-07-31T17:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01280-OP-007,DT-WO-01280,7,M-04,90,2026-07-31T15:57:00+00:00,2026-07-31T17:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01281-OP-001,DT-WO-01281,1,M-01,30,2026-07-31T16:00:00+00:00,2026-07-31T16:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01281-OP-002,DT-WO-01281,2,M-03,60,2026-07-31T16:03:00+00:00,2026-07-31T17:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01281-OP-003,DT-WO-01281,3,M-06,20,2026-07-31T16:06:00+00:00,2026-07-31T16:26:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01281-OP-004,DT-WO-01281,4,M-01,25,2026-07-31T16:09:00+00:00,2026-07-31T16:34:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01281-OP-005,DT-WO-01281,5,M-03,60,2026-07-31T16:12:00+00:00,2026-07-31T17:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01281-OP-006,DT-WO-01281,6,M-04,90,2026-07-31T16:15:00+00:00,2026-07-31T17:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01281-OP-007,DT-WO-01281,7,M-04,90,2026-07-31T16:18:00+00:00,2026-07-31T17:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01282-OP-001,DT-WO-01282,1,M-01,30,2026-07-31T16:21:00+00:00,2026-07-31T16:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01282-OP-002,DT-WO-01282,2,M-03,60,2026-07-31T16:24:00+00:00,2026-07-31T17:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01282-OP-003,DT-WO-01282,3,M-06,20,2026-07-31T16:27:00+00:00,2026-07-31T16:47:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01282-OP-004,DT-WO-01282,4,M-01,25,2026-07-31T16:30:00+00:00,2026-07-31T16:55:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01282-OP-005,DT-WO-01282,5,M-03,60,2026-07-31T16:33:00+00:00,2026-07-31T17:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01282-OP-006,DT-WO-01282,6,M-04,90,2026-07-31T16:36:00+00:00,2026-07-31T18:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01282-OP-007,DT-WO-01282,7,M-04,90,2026-07-31T16:39:00+00:00,2026-07-31T18:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01283-OP-001,DT-WO-01283,1,M-01,30,2026-07-31T16:42:00+00:00,2026-07-31T17:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01283-OP-002,DT-WO-01283,2,M-03,60,2026-07-31T16:45:00+00:00,2026-07-31T17:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01283-OP-003,DT-WO-01283,3,M-06,20,2026-07-31T16:48:00+00:00,2026-07-31T17:08:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01283-OP-004,DT-WO-01283,4,M-01,25,2026-07-31T16:51:00+00:00,2026-07-31T17:16:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01283-OP-005,DT-WO-01283,5,M-03,60,2026-07-31T16:54:00+00:00,2026-07-31T17:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01283-OP-006,DT-WO-01283,6,M-04,90,2026-07-31T16:57:00+00:00,2026-07-31T18:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01283-OP-007,DT-WO-01283,7,M-04,90,2026-07-31T17:00:00+00:00,2026-07-31T18:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01284-OP-001,DT-WO-01284,1,M-01,30,2026-07-31T17:03:00+00:00,2026-07-31T17:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01284-OP-002,DT-WO-01284,2,M-03,60,2026-07-31T17:06:00+00:00,2026-07-31T18:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01284-OP-003,DT-WO-01284,3,M-06,20,2026-07-31T17:09:00+00:00,2026-07-31T17:29:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01284-OP-004,DT-WO-01284,4,M-01,25,2026-07-31T17:12:00+00:00,2026-07-31T17:37:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01284-OP-005,DT-WO-01284,5,M-03,60,2026-07-31T17:15:00+00:00,2026-07-31T18:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01284-OP-006,DT-WO-01284,6,M-04,90,2026-07-31T17:18:00+00:00,2026-07-31T18:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01284-OP-007,DT-WO-01284,7,M-04,90,2026-07-31T17:21:00+00:00,2026-07-31T18:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01285-OP-001,DT-WO-01285,1,M-01,30,2026-07-31T17:24:00+00:00,2026-07-31T17:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01285-OP-002,DT-WO-01285,2,M-03,60,2026-07-31T17:27:00+00:00,2026-07-31T18:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01285-OP-003,DT-WO-01285,3,M-06,20,2026-07-31T17:30:00+00:00,2026-07-31T17:50:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01285-OP-004,DT-WO-01285,4,M-01,25,2026-07-31T17:33:00+00:00,2026-07-31T17:58:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01285-OP-005,DT-WO-01285,5,M-03,60,2026-07-31T17:36:00+00:00,2026-07-31T18:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01285-OP-006,DT-WO-01285,6,M-04,90,2026-07-31T17:39:00+00:00,2026-07-31T19:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01285-OP-007,DT-WO-01285,7,M-04,90,2026-07-31T17:42:00+00:00,2026-07-31T19:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01286-OP-001,DT-WO-01286,1,M-01,30,2026-07-31T17:45:00+00:00,2026-07-31T18:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01286-OP-002,DT-WO-01286,2,M-03,60,2026-07-31T17:48:00+00:00,2026-07-31T18:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01286-OP-003,DT-WO-01286,3,M-06,20,2026-07-31T17:51:00+00:00,2026-07-31T18:11:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01286-OP-004,DT-WO-01286,4,M-01,25,2026-07-31T17:54:00+00:00,2026-07-31T18:19:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01286-OP-005,DT-WO-01286,5,M-03,60,2026-07-31T17:57:00+00:00,2026-07-31T18:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01286-OP-006,DT-WO-01286,6,M-04,90,2026-07-31T18:00:00+00:00,2026-07-31T19:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01286-OP-007,DT-WO-01286,7,M-04,90,2026-07-31T18:03:00+00:00,2026-07-31T19:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01287-OP-001,DT-WO-01287,1,M-01,30,2026-07-31T18:06:00+00:00,2026-07-31T18:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01287-OP-002,DT-WO-01287,2,M-03,60,2026-07-31T18:09:00+00:00,2026-07-31T19:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01287-OP-003,DT-WO-01287,3,M-06,20,2026-07-31T18:12:00+00:00,2026-07-31T18:32:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-01287-OP-004,DT-WO-01287,4,M-01,25,2026-07-31T18:15:00+00:00,2026-07-31T18:40:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-01287-OP-005,DT-WO-01287,5,M-03,60,2026-07-31T18:18:00+00:00,2026-07-31T19:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-01287-OP-006,DT-WO-01287,6,M-04,90,2026-07-31T18:21:00+00:00,2026-07-31T19:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-01287-OP-007,DT-WO-01287,7,M-04,90,2026-07-31T18:24:00+00:00,2026-07-31T19:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-01288-OP-001,DT-WO-01288,1,M-01,30,2026-07-31T18:27:00+00:00,2026-07-31T18:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-01288-OP-002,DT-WO-01288,2,M-03,60,2026-07-31T18:30:00+00:00,2026-07-31T19:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-01288-OP-003,DT-WO-01288,3,M-06,20,2026-07-31T18:33:00+00:00,2026-07-31T18:53:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
